INDONESIA/ENG,ZUFRASI,,KAMUS INDONESIA/ENG - ZUFRASI,,
tentang,mekhma,,,,
tenteram,syawa,,,,
tentram,syawa,,,,
tentu,gesa,,,,
tenung,kawas,,,,
tepat,hegami,,,,
tepi,ruwa,,,,
terakhir,hesehazi,,,,
terampil,niha,,,,
terang,ahr-reka,,,,
terbit,nadu,,,,
terbuka,musu,,,,
terdapat,asya,,,,
tergantung,hewu,,,,
tergesa,reja,,,,
terhadap,jasya,,,,
terhormat,wusiza,,,,
terisi,jekhu,,,,
terjatuh,gamu,,,,
terkait,hekuja,,,,
terlelap,sesa,,,,
terlepas,weksenga,,,,
terpisah,naci,,,,
tersedia,asya,,,,
tersesat,hasa,,,,
tertidur,misyu,,,,
terus,meku,,,,
tes,rona,,,,
test,rona,,,,
testament,baki,,,,
tetangga,hengima,,,,
tetap,gesa,,,,
tetapi,maji,,,,
tetes,kheme,,,,
tetesan,kheme,,,,
tewas,wami,,,,
that,zad,,,,
that is,zazimu,,,,
their,syiza,,,,
them,syizaha,,,,
then,husya,,,,
then,hemesa,,,,
therefore,hujaza,,,,
they,syizaha,,,,
thick,cesa,,,,
thing,nekhsya,,,,
think,yimkha,,,,
this,syiza,,,,
this is,syiza,,,,
those,zad,,,,
thought,khasang,,,,
threat,jangha,,,,
through,jahnaz,,,,
throw,anaz,,,,
throw away,nyisa,,,,
thrust,makha,,,,
tiada,mizasya,,,,
tiang,gusad,,,,
tiap,miza,,,,
tiba,miwa,,,,
tidak,mang,,,,
tidak ada,mizasya,,,,
tidak kuat,sazu,,,,
tidur,misyu,,,,
tidy,huri,,,,
tim,nadha,,,,
timbangan,waha,,,,
timbul,nadu,,,,
time,ham,,,,
timpal,nyasi,,,,
tindak,rijma,,,,
tindakan,rijma,,,,
tindas,mikhsya,,,,
tinggi,gusad,,,,
tingkah laku,nusyi,,,,
tingkat,hemamu,,,,
tip,hesehazi,,,,
tipu,miju,,,,
tired,sazu,,,,
titik,jula,,,,
titik embun,ewnu,,,,
title,musu,,,,
to,jasya,,,,
together,syakh,,,,
together with,syakh,,,,
tohok,haka,,,,
tolak,nakhma,,,,
tolol,syudu,,,,
tolong,gaha,,,,
tongue,sisya,,,,
tool,khisaz,,,,
torment,syawja,,,,
touch,hekhmu,,,,
tough,syaza,,,,
towards,jasya,,,,
town,ngoma,,,,
track,sakhsya,,,,
tradisi,asyam,,,,
tradition,asyam,,,,
train,agak,,,,
tranquil,syawa,,,,
transfer,mekhahina,,,,
transparent,huri,,,,
transport,naba,,,,
tread,sakhsya,,,,
tree,ahr-makhala,,,,
tremble,cemaka,,,,
tribe,hungu,,,,
trick,miju,,,,
trim,mena,,,,
trivial,wusya,,,,
true.,hegami,,,,
truly,hegami,,,,
trust,zangikh,,,,
truthful,musu,,,,
try,rona,,,,
tubuh,ahr-kaca,,,,
tuju,hedaga,,,,
tujuan,jisi,,,,
tukar,cakhmi,,,,
tulis,musi,,,,
tulisan,kihasa,,,,
tulus,musu,,,,
tumbuh,nadu,,,,
tumbuhan,ahr-makhala,,,,
tunduk,mukhsyung,,,,
tunggu,gaca,,,,
tunjuk,jisi,,,,
turn,nasi,,,,
turun,mukukh,,,,
tusuk,makha,,,,
tutup,mumus,,,,
tutup,juha,,,,
twinkle,ahr-reka,,,,
ubah,cakhmi,,,,
udara,ahr-usyaka,,,,
ugly,resa,,,,
uji,rona,,,,
ujung,namu,,,,
ulang,usad,,,,
uncertain,kacuha,,,,
uncover,musu,,,,
understand,khasuki,,,,
unfortunate,khanya,,,,
unite,amu,,,,
universe,ahr-asa,,,,
unless,ruwasi,,,,
unlucky,khanya,,,,
untuk,jasya,,,,
untung,ukhmud,,,,
upright,mecang,,,,
urai,ukaz,,,,
urge,jangha,,,,
urus,gaha,,,,
us,a,,,,
usai,hesehazi,,,,
use,jangaz,,,,
usir,nyisa,,,,
utuh,umu,,,,
vacant,mizasya,,,,
value,khisaz,,,,
vanish,nyisa,,,,
vanished,juha,,,,
variasi,nesya,,,,
variety,nesya,,,,
vast,kaza,,,,
vibrate,cemaka,,,,
voice,hubaka,,,,
voracious,kangu,,,,
vow,huwja,,,,
wafat,wami,,,,
wait,gaca,,,,
wajar,jakhma,,,,
wajib,bagin,,,,
wake up,nadu,,,,
waktu,ham,,,,
walk,gasakh,,,,
wanita,bakhima,,,,
want,angakh,,,,
want,wabu,,,,
waras,baka,,,,
waris,baki,,,,
warm,ahr-naka,,,,
wasiat,baki,,,,
waspada,gaca,,,,
wasteland,cuku,,,,
watak,nusyi,,,,
water,ahr-razik,,,,
watery,ahr-razik,,,,
wave,cemaka,,,,
we,a,,,,
weak,sazu,,,,
wealth,nekhsya,,,,
wealthy,ngaza,,,,
wear,jangaz,,,,
weary,sazu,,,,
weather,wuhi,,,,
weight,waha,,,,
welcome,besngo,,,,
well,baka,,,,
wet,naha,,,,
wewenang,juta,,,,
when,ham,,,,
whole,hesuku,,,,
will,baki,,,,
willing,musu,,,,
wilted,sazu,,,,
wind,ahr-usyaka,,,,
wink,ngega,,,,
wisdom,nusyi,,,,
wise,aki,,,,
wish,wabu,,,,
with,syakh,,,,
withered,sazu,,,,
without,makhja,,,,
withstand,manya,,,,
wolf,hekicasa,,,,
woman,bakhima,,,,
word,ngama,,,,
work,ose,,,,
world,ahr-asa,,,,
worthy,jakhma,,,,
wound,haka,,,,
wrap,khabud,,,,
wrinkle,ngega,,,,
write,musi,,,,
writing,musi,,,,
wrong,hasa,,,,
wujud,nekhsya,,,,
ya,hegami,,,,
yaitu,zazimu,,,,
yakin,zangikh,,,,
yakni,zazimu,,,,
yang,zad,,,,
you,akhsya,,,,
you all,akhsya,,,,
yourself,akhsya,,,,
zaman,pawa,,,,
